hour_index,gpu_HP,gpu_Spot,cpu_HP,cpu_Spot,gpu_total,cpu_total
1692,6918.3086,35.6,177224.4425,491.4,6953.9086,177715.8425
1693,6954.7465,42.3533,178975.4197,590.5733,6997.0999,179565.9931
1694,7023.0244,36.3347,180426.1739,513.9828,7059.3592,180940.1567
1695,7085.7672,33.7744,181522.7178,485.8108,7119.5416,182008.5286
1696,7171.2251,47.7119,183378.7019,683.4392,7218.937,184062.1411
1697,7184.3442,43.285,183709.9339,620.99,7227.6292,184330.9239
1698,7237.7017,37.6625,185212.8258,542.3642,7275.3642,185755.1899
1699,7249.1253,34.9525,185466.9158,506.9119,7284.0778,185973.8278
1700,7247.5817,30.1494,185416.3572,439.2572,7277.7311,185855.6144
1701,7249.6183,23.1711,185535.9989,341.3956,7272.7894,185877.3944
1702,7306.8211,21.0,186284.2361,311.0,7327.8211,186595.2361
1703,7276.3792,21.1853,185799.6383,313.7792,7297.5644,186113.4175
1704,6954.2083,20.8475,178879.7878,307.1969,6975.0558,179186.9847
1705,6912.7042,21.3556,178458.0936,312.3333,6934.0597,178770.4269
1706,6875.2042,21.0,177842.0189,307.0,6896.2042,178149.0189
1707,6867.1258,21.0,177822.2261,307.0,6888.1258,178129.2261
1708,6850.3071,21.0,177791.2961,307.0,6871.3071,178098.2961
1709,6854.3744,21.0,177927.1378,307.0,6875.3744,178234.1378
1710,6851.2815,19.3278,177967.5956,283.5889,6870.6093,178251.1844
1711,6860.4331,17.0,178092.2534,251.0,6877.4331,178343.2534
1712,6852.9883,17.0,178042.9294,251.0,6869.9883,178293.9294
1713,6864.0535,17.3178,178202.8461,255.4489,6881.3712,178458.295
1714,6898.3897,21.0,178566.2797,307.0,6919.3897,178873.2797
1715,7031.1306,19.5886,182284.1958,281.3094,7050.7192,182565.5053
1716,7054.8612,11.5511,184084.1969,158.7156,7066.4123,184242.9125
1717,7048.5118,9.0808,184029.6931,124.2125,7057.5926,184153.9056
1718,7103.0782,10.2283,184815.6639,137.17,7113.3065,184952.8339
1719,7120.1661,19.9403,185371.6158,288.6467,7140.1064,185660.2625
1720,7217.7158,54.5028,186728.2497,963.3739,7272.2186,187691.6236
1721,7217.8417,59.9572,186577.0428,1087.1544,7277.7989,187664.1972
1722,7164.1022,60.6983,185596.0353,1093.7378,7224.8006,186689.7731
1723,7177.0763,62.3833,185823.9822,1029.92,7239.4596,186853.9022
1724,7169.2678,68.9222,185623.8322,1057.54,7238.19,186681.3722
1725,7164.2342,76.6542,185753.7761,1156.9956,7240.8883,186910.7717
1726,7170.0919,77.8503,185763.4656,1174.1072,7247.9422,186937.5728
1727,7178.5167,60.5047,185805.1494,935.9606,7239.0214,186741.11
1728,6942.4578,32.4264,182415.2614,362.9261,6974.8842,182778.1875
1729,6905.841,42.5525,182184.8206,560.3464,6948.3935,182745.1669
1730,6900.5826,38.5142,182276.0717,616.85,6939.0968,182892.9217
1731,6877.0811,38.9111,182086.5089,615.5778,6915.9922,182702.0867
1732,6880.4443,39.0,182277.0019,617.0,6919.4443,182894.0019
1733,6892.5861,39.0,182542.425,617.0,6931.5861,183159.425
1734,6892.1671,38.8589,182648.3883,615.2222,6931.026,183263.6106
1735,6904.88,38.0,182620.2033,607.0,6942.88,183227.2033
1736,6909.8064,35.9936,182694.2161,563.1739,6945.8,183257.39
1737,6923.2925,42.8664,182940.5833,751.4756,6966.1589,183692.0589
1738,6953.5103,42.8764,183613.4,761.3139,6996.3867,184374.7139
1739,6956.1067,41.5608,183669.9517,735.6083,6997.6675,184405.56
1740,6967.5118,42.7814,183758.7333,747.8139,7010.2932,184506.5472
1741,6984.9354,37.2103,184098.7839,612.8533,7022.1457,184711.6372
1742,6973.3983,43.0,183871.2508,750.0,7016.3983,184621.2508
1743,6960.1769,38.8,183616.0356,637.0222,6998.9769,184253.0578
1744,6998.4667,57.1489,183898.8056,910.1311,7055.6156,184808.9367
1745,7002.8792,70.2867,183919.4819,1077.44,7073.1658,184996.9219
1746,7017.5835,70.8089,184304.86,1083.7067,7088.3924,185388.5667
1747,7034.8296,73.515,184867.9289,1136.3733,7108.3446,186004.3022
1748,7036.576,82.2344,184881.1258,1248.89,7118.8104,186130.0158
1749,7048.1946,83.7506,184968.9175,1237.0067,7131.9451,186205.9242
1750,7076.4171,86.0314,185413.6517,1264.3767,7162.4485,186678.0283
1751,7076.4889,87.6169,185527.1152,1285.8156,7164.1059,186812.9308
1752,6462.1154,52.4439,162058.4236,614.3267,6514.5593,162672.7503
1753,6426.4181,54.3564,161694.2961,631.1917,6480.7744,162325.4878
1754,6392.7611,54.6039,161383.1653,631.2467,6447.365,162014.4119
1755,6395.4242,68.105,161416.525,796.4922,6463.5292,162213.0172
1756,6390.5819,72.2572,161501.4522,847.0867,6462.8392,162348.5389
1757,6397.1664,71.4069,161642.8756,836.8833,6468.5733,162479.7589
1758,6408.9196,53.1389,161898.4672,617.4211,6462.0585,162515.8883
1759,6419.1322,34.4125,161892.4158,392.95,6453.5447,162285.3658
1760,6410.5637,34.8392,161776.0872,398.07,6445.4029,162174.1572
1761,6396.3297,48.7236,161660.1914,562.1722,6445.0533,162222.3636
1762,6444.8746,80.2744,162325.7911,1150.5983,6525.149,163476.3894
1763,6588.9867,73.4794,166686.9467,1157.4153,6662.4661,167844.3619
1764,6732.735,38.6219,172509.9789,499.6889,6771.3569,173009.6678
1765,6762.9828,21.2342,173748.2439,233.6133,6784.2169,173981.8572
1766,6800.0683,20.1578,174409.2986,231.7756,6820.2261,174641.0742
1767,6889.0078,37.5489,176553.2628,521.9817,6926.5567,177075.2444
1768,6982.4839,30.1531,178138.3292,431.5067,7012.6369,178569.8358
1769,7030.8828,33.9278,179135.4294,482.6889,7064.8106,179618.1183
1770,7057.813,58.2056,179676.5175,768.7522,7116.0186,180445.2697
1771,7099.3019,80.1064,180528.4889,1122.4431,7179.4083,181650.9319
1772,7151.0439,75.4283,181542.2961,1091.0028,7226.4722,182633.2989
1773,7202.2492,84.0344,183068.3819,1235.5569,7286.2837,184303.9389
1774,7200.3697,103.6767,184636.3319,1455.7967,7304.0464,186092.1286
1775,7175.0919,94.3953,184318.6444,1282.8253,7269.4872,185601.4697
1776,6565.7563,39.9756,173089.7342,463.8289,6605.7319,173553.5631
1777,6521.3444,39.0578,172184.9464,467.14,6560.4022,172652.0864
1778,6512.4457,55.8756,172123.9011,670.5067,6568.3213,172794.4078
1779,6526.2507,69.2417,172448.7667,830.0033,6595.4924,173278.77
1780,6515.1914,78.4547,172467.9258,937.4567,6593.6462,173405.3825
1781,6526.9225,74.8006,172910.2947,893.6067,6601.7231,173803.9014
1782,6531.9106,31.7686,173044.3694,379.5144,6563.6792,173423.8839
1783,6555.9397,21.0,173027.1333,240.0,6576.9397,173267.1333
1784,6558.5308,19.8267,172996.7811,223.5733,6578.3575,173220.3544
1785,6568.4257,26.4167,173176.0394,313.8578,6594.8424,173489.8972
1786,6606.1739,62.9314,173834.3667,769.0628,6669.1053,174603.4294
1787,6691.8146,55.1394,175260.8236,727.1422,6746.954,175987.9658
1788,6720.828,44.9494,175875.9286,704.0456,6765.7774,176579.9742
1789,6731.0149,61.6289,176191.025,920.3794,6792.6438,177111.4044
1790,6811.6747,86.4453,176921.4752,1230.3575,6898.1199,178151.8327
1791,6908.3694,91.7347,177983.0597,1296.2119,7000.1042,179279.2717
1792,7009.6707,77.2564,179772.4731,1060.9078,7086.9271,180833.3808
1793,7064.9987,64.31,180794.2678,862.7156,7129.3087,181656.9833
1794,7076.1152,59.6203,181085.5397,824.4433,7135.7355,181909.9831
1795,7080.2554,49.8931,181111.8161,695.5633,7130.1484,181807.3794
1796,7135.0371,47.7139,181469.7233,675.7281,7182.7509,182145.4514
1797,7105.6131,49.7572,180642.8094,711.9822,7155.3703,181354.7917
1798,7081.9168,39.6208,180343.6675,573.3981,7121.5376,180917.0656
1799,7069.026,69.4281,180233.3877,942.4364,7138.454,181175.8241
1800,6473.1711,44.7633,171469.7069,533.48,6517.9344,172003.1869
1801,6458.2342,33.7514,171449.4825,404.3725,6491.9856,171853.855
1802,6442.2642,26.0,171385.215,310.0,6468.2642,171695.215
1803,6432.7775,26.2686,171299.4283,313.2233,6459.0461,171612.6517
1804,6425.2582,26.0,171303.3289,310.0,6451.2582,171613.3289
1805,6436.9665,26.0,171517.1772,310.0,6462.9665,171827.1772
1806,6437.8621,26.0,171579.1111,310.0,6463.8621,171889.1111
1807,6462.3951,26.0,171827.1656,310.0,6488.3951,172137.1656
1808,6464.7025,27.6794,171915.6506,335.31,6492.3819,172250.9606
1809,6472.8867,33.4367,172187.2894,416.1133,6506.3233,172603.4028
1810,6597.8869,52.8458,174158.04,729.1911,6650.7328,174887.2311
1811,6688.7258,72.5564,175648.4047,998.5119,6761.2822,176646.9167
1812,6728.3567,80.6175,176270.3817,1124.0289,6808.9742,177394.4106
1813,6735.5133,59.1656,176544.1317,777.4417,6794.6789,177321.5733
1814,6784.5093,71.395,177281.2789,933.7983,6855.9043,178215.0772
1815,6845.8622,76.9025,178100.215,1021.9878,6922.7647,179122.2028
1816,6876.1444,90.7561,178505.0817,1147.62,6966.9006,179652.7017
1817,6965.7531,114.9961,179975.8144,1467.9322,7080.7492,181443.7467
1818,7000.47,127.2558,180624.605,1638.9361,7127.7258,182263.5411
1819,6968.3315,112.9839,180332.2947,1458.5461,7081.3154,181790.8408
1820,7038.9317,118.3931,181282.8803,1496.8556,7157.3248,182779.7358
1821,7053.7666,128.1158,181643.4089,1613.0106,7181.8824,183256.4194
1822,7052.1892,130.8864,181704.6339,1721.8461,7183.0756,183426.48
1823,7041.5795,121.8319,181761.5789,1607.3486,7163.4114,183368.9275
1824,6504.0492,69.5117,171580.8931,901.4533,6573.5608,172482.3464
1825,6498.3117,60.2969,171690.7489,783.7789,6558.6086,172474.5278
1826,6513.4336,57.3381,171827.8367,719.79,6570.7717,172547.6267
1827,6531.3057,67.5339,172004.1642,834.1889,6598.8396,172838.3531
1828,6534.0343,63.1228,172196.2022,764.1256,6597.1571,172960.3278
1829,6563.7206,61.9556,172650.4194,750.4667,6625.6761,173400.8861
1830,6580.135,61.8153,172838.8094,746.3656,6641.9503,173585.175
1831,6570.2822,55.1069,172550.9161,660.0378,6625.3892,173210.9539
1832,6559.5865,53.5586,172404.7578,641.7033,6613.1451,173046.4611
1833,6573.1111,57.8253,172611.135,692.8744,6630.9364,173304.0094
1834,6625.0131,60.2517,173408.1406,726.4378,6685.2647,174134.5783
1835,6703.8689,54.3167,174597.8553,667.3389,6758.1856,175265.1942
1836,6756.7532,52.2328,175509.5183,637.51,6808.986,176147.0283
1837,6740.9942,73.3903,175335.2861,920.9489,6814.3844,176256.235
1838,6855.4514,92.5236,177460.8786,1169.6939,6947.975,178630.5725
1839,6918.4667,112.3464,178285.9175,1444.3303,7030.8131,179730.2478
1840,7003.0439,96.3431,180149.7447,1227.64,7099.3869,181377.3847
1841,7024.6043,75.5353,181040.5181,936.2361,7100.1396,181976.7542
1842,7033.3044,96.9214,181440.2708,1270.8292,7130.2258,182711.1
1843,7109.4687,74.2392,182308.1272,958.3706,7183.7079,183266.4978
1844,7153.2207,78.6444,182761.4072,1032.3111,7231.8651,183793.7183
1845,7220.3603,67.9231,183600.7894,893.9525,7288.2833,184494.7419
1846,7235.2347,79.6217,183956.6192,1024.4164,7314.8564,184981.0356
1847,7232.9994,83.1892,184044.3703,1065.2483,7316.1886,185109.6186
1848,6681.22,30.5778,174140.5561,354.6067,6711.7978,174495.1628
1849,6627.9136,37.2586,173453.4625,447.76,6665.1722,173901.2225
1850,6625.7346,41.0,173230.8392,503.0,6666.7346,173733.8392
1851,6643.615,41.0,173384.4606,503.0,6684.615,173887.4606
1852,6639.7592,27.2003,173490.9417,310.23,6666.9594,173801.1717
1853,6650.4711,23.0,173646.9817,255.0,6673.4711,173901.9817
1854,6655.7717,23.6939,173817.1506,266.1022,6679.4656,174083.2528
1855,6676.0225,24.0,174057.01,271.0,6700.0225,174328.01
1856,6684.3114,24.0,174298.9181,271.0,6708.3114,174569.9181
1857,6725.1868,28.5044,174883.2539,334.0622,6753.6913,175217.3161
1858,6800.7964,44.0989,176637.7514,554.4886,6844.8953,177192.24
1859,6894.2976,43.9686,177993.3217,551.7467,6938.2662,178545.0683
1860,6918.0414,42.3294,178692.4589,526.2511,6960.3708,179218.71
1861,6948.5483,37.5714,179853.7433,459.0319,6986.1197,180312.7753
1862,7021.4565,35.9747,181161.4633,437.2997,7057.4312,181598.7631
1863,7144.4903,32.5853,182930.5336,380.7592,7177.0756,183311.2928
1864,7233.9808,47.0419,184177.8553,574.7197,7281.0228,184752.575
1865,7254.1356,65.9572,184412.5819,798.48,7320.0928,185211.0619
1866,7289.9123,78.5164,184753.4144,916.185,7368.4287,185669.5994
1867,7285.5019,88.5733,184735.5406,1021.8017,7374.0753,185757.3422
1868,7296.1914,85.0431,184712.385,980.9753,7381.2345,185693.3603
1869,7271.2946,74.5911,184274.2783,854.7222,7345.8857,185129.0006
1870,7300.8757,77.9008,184635.23,905.0317,7378.7765,185540.2617
1871,7297.8088,80.4122,184880.8833,943.9967,7378.2211,185824.88
1872,6657.1807,52.1639,173606.5244,599.6383,6709.3446,174206.1628
1873,6618.7385,57.0986,173275.525,661.7122,6675.8371,173937.2372
1874,6597.5092,58.6858,173042.8306,676.23,6656.195,173719.0606
1875,6626.3367,55.7542,173546.7869,641.4478,6682.0908,174188.2347
1876,6644.6282,49.1044,173772.4128,557.76,6693.7326,174330.1728
1877,6659.9576,63.3206,173912.5011,728.3611,6723.2782,174640.8622
1878,6643.6547,53.7217,173728.8461,614.66,6697.3764,174343.5061
1879,6673.4444,38.9903,173944.2475,437.7511,6712.4347,174381.9986
1880,6686.9451,40.3694,174223.5756,454.4333,6727.3146,174678.0089
1881,6697.9115,59.1336,174409.6889,690.3489,6757.0451,175100.0378
1882,6756.619,61.8664,175048.9883,726.2083,6818.4854,175775.1967
1883,6819.1221,62.0144,175911.7939,742.32,6881.1365,176654.1139
1884,6810.9811,61.7222,175049.4367,734.535,6872.7033,175783.9717
1885,6803.9071,72.5439,174744.9425,877.1178,6876.451,175622.0603
1886,6840.5221,92.6639,175606.7103,1138.9556,6933.186,176745.6658
1887,6875.0808,82.5917,176157.6628,995.3156,6957.6725,177152.9783
1888,6967.6621,81.0725,176707.1581,970.4944,7048.7346,177677.6525
1889,7021.5804,114.2356,177513.7036,1347.8311,7135.816,178861.5347
1890,7020.9224,123.0733,177492.1797,1457.9233,7143.9957,178950.1031
1891,7042.1414,111.4019,177283.8642,1309.9178,7153.5433,178593.7819
1892,7063.5618,95.2481,177555.3056,1091.3078,7158.8099,178646.6133
1893,7069.3019,82.3225,177661.1431,954.72,7151.6244,178615.8631
1894,7067.5024,69.5817,177548.4831,825.5689,7137.084,178374.0519
1895,7094.9804,69.0475,177972.0064,823.6756,7164.0279,178795.6819
1896,6730.0967,39.0181,172763.5747,488.2553,6769.1147,173251.83
1897,6695.9314,25.6172,172617.9442,317.0747,6721.5486,172935.0189
1898,6710.0792,41.4947,172879.6014,507.9367,6751.5739,173387.5381
1899,6705.6181,50.8181,173057.08,619.8167,6756.4361,173676.8967
1900,6701.8596,48.9092,172940.4228,596.91,6750.7688,173537.3328
1901,6710.6256,41.6097,172956.755,514.4456,6752.2353,173471.2006
1902,6704.9465,19.7372,173036.8694,258.14,6724.6837,173295.0094
1903,6720.6525,11.0,173353.1922,146.0,6731.6525,173499.1922
1904,6737.0162,11.0,173584.2744,146.0,6748.0162,173730.2744
1905,6767.8946,22.4031,174132.7075,307.4622,6790.2976,174440.1697
1906,6814.5503,47.5436,174704.2572,625.7089,6862.0939,175329.9661
1907,6857.2753,64.3606,175323.2525,812.7989,6921.6358,176136.0514
1908,6863.7936,65.8831,175539.51,837.9978,6929.6767,176377.5078
1909,6888.2432,48.4658,175886.2217,608.1011,6936.709,176494.3228
1910,6919.245,36.8989,176355.7906,492.7867,6956.1439,176848.5772
1911,6893.0946,20.9417,175989.7789,280.6511,6914.0362,176270.43
1912,6920.9043,20.6822,176040.8144,277.9822,6941.5865,176318.7967
1913,6927.2507,19.0,176193.6186,258.0,6946.2507,176451.6186
1914,6951.7418,19.0453,176472.5894,258.6339,6970.7871,176731.2233
1915,6969.0233,21.1,176695.1483,283.9042,6990.1233,176979.0525
1916,6983.2257,24.775,176476.5214,331.8469,7008.0007,176808.3683
1917,7010.27,22.8297,176818.3972,303.9567,7033.0997,177122.3539
1918,7016.6693,18.2,176953.4731,241.555,7034.8693,177195.0281
1919,7017.2172,11.9994,176987.5361,159.9914,7029.2167,177147.5275
1920,6630.381,11.9753,170533.1819,165.8361,6642.3563,170699.0181
1921,6574.4814,14.5222,170431.9648,216.6667,6589.0036,170648.6315
1922,6546.0247,13.0,170820.3644,171.0,6559.0247,170991.3644
1923,6535.2104,13.0,170746.4139,171.0,6548.2104,170917.4139
1924,6558.0794,13.6858,171238.6958,181.9733,6571.7653,171420.6692
1925,6564.8176,14.0,171345.6383,187.0,6578.8176,171532.6383
1926,6570.6108,12.1389,171419.0961,160.9156,6582.7497,171580.0117
1927,6568.1022,10.2056,171253.8156,133.5533,6578.3078,171387.3689
1928,6582.7975,12.26,171390.9633,160.64,6595.0575,171551.6033
1929,6606.0275,17.0,171719.9417,227.0,6623.0275,171946.9417
1930,6681.1656,31.5564,172862.6681,395.0214,6712.7219,173257.6894
1931,6784.7215,50.2436,174325.7078,621.8078,6834.9651,174947.5156
1932,6754.4347,48.1803,173670.9228,604.11,6802.615,174275.0328
1933,6768.6532,47.5864,173919.2131,598.8322,6816.2396,174518.0453
1934,6804.0524,49.0511,174504.7372,624.2461,6853.1035,175128.9833
1935,6807.8658,41.6822,174380.6828,532.8331,6849.548,174913.5158
1936,6872.2785,31.5803,175133.2911,397.2011,6903.8588,175530.4922
1937,6950.6879,28.1478,176250.6408,352.0428,6978.8357,176602.6836
1938,6989.6367,20.9236,176624.1961,261.9306,7010.5603,176886.1267
1939,6993.2436,22.0197,176590.3197,277.4928,7015.2633,176867.8125
1940,7017.549,22.4447,176830.9256,283.3794,7039.9938,177114.305
1941,7026.9692,23.5828,176842.1867,298.8986,7050.5519,177141.0853
1942,7035.7592,23.2344,177246.0828,294.2822,7058.9936,177540.365
1943,7060.275,40.0203,177725.0264,530.4078,7100.2953,178255.4342
1944,6532.5503,33.9353,169168.5436,444.6694,6566.4856,169613.2131
1945,6511.424,37.7867,168898.8872,602.7133,6549.2107,169501.6006
1946,6498.9162,34.9156,168719.0037,597.0178,6533.8318,169316.0214
1947,6510.8825,28.0,168769.8444,435.0,6538.8825,169204.8444
1948,6503.6989,28.0,168790.8686,435.0,6531.6989,169225.8686
1949,6518.8268,28.0,168970.0689,435.0,6546.8268,169405.0689
1950,6516.0158,28.0,168941.4539,435.0,6544.0158,169376.4539
1951,6520.8171,28.0,168932.0683,435.0,6548.8171,169367.0683
1952,6524.1983,25.9467,168950.0828,387.7733,6550.145,169337.8561
1953,6539.3425,20.4381,169165.2156,264.5994,6559.7806,169429.815
1954,6628.3879,31.9178,170270.4878,456.4403,6660.3057,170726.9281
1955,6736.1307,52.6967,171673.6283,756.4131,6788.8274,172430.0414
1956,6757.6615,66.4839,171864.3628,958.0411,6824.1454,172822.4039
1957,6769.6665,51.6417,172066.7439,746.6767,6821.3082,172813.4206
1958,6792.1042,56.9122,172546.3178,820.2758,6849.0164,173366.5937
1959,6868.9783,51.0914,173651.6556,732.4839,6920.0697,174384.1394
1960,6956.9197,68.7717,175007.8189,925.1167,7025.6914,175932.9356
1961,6960.9247,60.4594,175041.4761,795.3806,7021.3842,175836.8567
1962,6959.1935,65.0344,174493.2269,847.1333,7024.2279,175340.3603
1963,7019.2313,41.2589,175326.095,529.0742,7060.4902,175855.1692
1964,7073.68,55.8325,176046.0242,689.585,7129.5125,176735.6092
1965,7072.3681,56.8275,176046.8783,685.3239,7129.1956,176732.2022
1966,7069.8904,49.6453,176070.4417,590.4356,7119.5357,176660.8772
1967,7098.2413,53.2161,176586.5227,647.3456,7151.4574,177233.8683
1968,6404.2132,29.6553,154777.0967,389.9,6433.8685,155166.9967
1969,6344.9017,26.0194,153870.1225,337.8264,6370.9211,154207.9489
1970,6324.7053,30.0,153489.4739,393.0,6354.7053,153882.4739
1971,6325.1499,26.47,153607.1744,343.58,6351.6199,153950.7544
1972,6362.5849,26.0,154202.6678,337.0,6388.5849,154539.6678
1973,6367.1217,26.0,154116.4411,337.0,6393.1217,154453.4411
1974,6357.9022,26.0,153968.1644,337.0,6383.9022,154305.1644
1975,6362.1967,26.0,153950.7233,337.0,6388.1967,154287.7233
1976,6389.3331,26.0,154190.0178,337.0,6415.3331,154527.0178
1977,6406.8665,33.0017,154297.6017,443.765,6439.8682,154741.3667
1978,6460.0769,50.2558,155586.6908,646.3122,6510.3328,156233.0031
1979,6678.481,44.7333,160859.4078,566.6994,6723.2143,161426.1072
1980,6755.7256,35.2383,162610.5825,434.0761,6790.9639,163044.6586
1981,6877.7247,28.8494,165086.5825,358.7767,6906.5742,165445.3592
1982,6934.0061,43.1647,165620.1069,564.0811,6977.1708,166184.1881
1983,7100.1887,59.6389,169569.3328,786.35,7159.8276,170355.6828
1984,7143.8297,52.1222,173502.0511,664.4039,7195.9519,174166.455
1985,7161.0376,43.7017,177640.5744,542.075,7204.7393,178182.6494
1986,7170.7917,40.26,178352.3286,504.7444,7211.0517,178857.0731
1987,7172.0307,39.5161,178360.6308,537.1269,7211.5468,178897.7578
1988,7192.4702,54.9653,178594.49,728.0256,7247.4354,179322.5156
1989,7167.8322,81.3642,178402.3769,1077.0344,7249.1964,179479.4114
1990,7159.1246,86.0267,178373.7789,1125.6889,7245.1513,179499.4678
1991,7136.4687,83.9783,177999.3641,1111.1428,7220.4471,179110.5069
1992,6637.5124,32.7133,163589.4422,408.4653,6670.2257,163997.9075
1993,6609.2717,33.2217,163226.4789,419.32,6642.4933,163645.7989
1994,6559.0036,26.0631,162394.0694,319.7567,6585.0667,162713.8261
1995,6559.6649,26.0,162606.6089,319.0,6585.6649,162925.6089
1996,6564.5341,25.4342,162703.2939,311.0783,6589.9682,163014.3722
1997,6562.6519,25.0,162642.0572,305.0,6587.6519,162947.0572
1998,6571.915,25.0,162808.795,305.0,6596.915,163113.795
1999,6563.8372,35.6975,162756.8994,433.37,6599.5347,163190.2694
2000,6572.2944,45.0,162952.6678,545.0,6617.2944,163497.6678
2001,6572.5593,45.3444,162973.5403,549.8222,6617.9038,163523.3625
2002,6634.3535,63.0819,163869.7253,819.1444,6697.4354,164688.8697
2003,6766.7938,73.9547,166538.1061,1025.1867,6840.7485,167563.2928
2004,6852.995,57.5839,168715.475,777.1706,6910.5789,169492.6456
2005,6873.7192,66.9794,168989.8417,866.875,6940.6986,169856.7167
